X,CH1,CH2,
Second,Volt,Volt,
5.35700e-05,-1.06e+01,1.04e+01,
5.35800e-05,-1.06e+01,1.04e+01,
5.35900e-05,-1.06e+01,1.04e+01,
5.36000e-05,-1.06e+01,1.04e+01,
5.36100e-05,-1.08e+01,1.04e+01,
5.36200e-05,-1.06e+01,1.04e+01,
5.36300e-05,-1.06e+01,1.04e+01,
5.36400e-05,-1.06e+01,1.04e+01,
5.36500e-05,-1.06e+01,1.04e+01,
5.36600e-05,-1.06e+01,1.04e+01,
5.36700e-05,-1.06e+01,1.04e+01,
5.36800e-05,-1.06e+01,1.04e+01,
5.36900e-05,-1.06e+01,1.04e+01,
5.37000e-05,-1.06e+01,1.04e+01,
5.37100e-05,-1.06e+01,1.04e+01,
5.37200e-05,-1.06e+01,1.04e+01,
5.37300e-05,-1.06e+01,1.04e+01,
